Merkki,Vuosi,Ajettu,Hinta,Date
Make & model|Year|Mileage|Price|Sold date,Year,Mileage,Price,Sold date
"Toyota Auris (1.2) 1,2 T Active (MY16) - *Toyota Approved - 12 kk maksuton vaihtoautoturva ilman kilometrirajoitusta* - Hotellilahjakortti|2016|48 900|16 900 €|08-2021",2016,48 900,16 900 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Style|2016|86 000|18 500 €|08-2021",2016,86 000,18 500 €,08-2021
"Toyota Auris (1.8) 1,8 Hybrid Active (MY16)|2016|104 000|15 400 €|08-2021",2016,104 000,15 400 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active|2016|80 000|17 900 €|08-2021",2016,80 000,17 900 €,08-2021
"Toyota Auris (1.8) 1,8 Hybrid Active // Peruutuskamera / Kaistavahti / Cruise //|2016|74 200|16 900 €|08-2021",2016,74 200,16 900 €,08-2021
"Toyota Auris (1.8) 1,8 Hybrid Active|2016|58 000|17 680 €|08-2021",2016,58 000,17 680 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium ** Huippuvarusteltu suomi-auto Toyota Turva 12kk ilman km rajaa **|2016|84 000|19 890 €|08-2021",2016,84 000,19 890 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active / Navi|2016|54 000|18 480 €|08-2021",2016,54 000,18 480 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active|2016|112 000|16 900 €|08-2021",2016,112 000,16 900 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active // Merkkihuollettu/ P-kamera/ Navi/ Vakkari|2016|107 000|16 900 €|08-2021",2016,107 000,16 900 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active // Peruutuskamera / Vakkari / P.tutkat // - ""Hullut avajaistarjoukset!""|2016|63 000|19 850 €|08-2021",2016,63 000,19 850 €,08-2021
Toyota Auris (1.8)|2016|194 200|12 990 €|08-2021,2016,194 200,12 990 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active // Peruutuskamera / Vakkari / P.tutkat // - ""Hullut avajaistarjoukset!""|2016|63 000|19 850 €|09-2021",2016,63 000,19 850 €,09-2021
Toyota Auris (1.8)|2016|126 500|16 000 €|08-2021,2016,126 500,16 000 €,08-2021
Merkki & Malli|Vuosi|Mittarilukema|Hinta|Myyntipvm,Vuosi,Mittarilukema,Hinta,Myyntipvm
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active|2016|138 000|16 900 €|08-2021",2016,138 000,16 900 €,08-2021
"Toyota Auris (1.2) Touring Sports 1,2 T Turbo Edition Multidrive S - Huippusiisti ja vähän ajettu 1. omistajan käytöstä!|2016|26 000|18 390 €|09-2021",2016,26 000,18 390 €,09-2021
Toyota Auris (1.8)|2016|105 000|16 900 €|09-2021,2016,105 000,16 900 €,09-2021
Toyota Auris (1.8) 1.8 Hybrid Active 5ov - Vähän ajettu / LED ajovalot / Parkkitutkat|2016|24 000|20 750 €|09-2021,2016,24 000,20 750 €,09-2021
"Toyota Auris (1.8) 1,8 Hybrid 5d Hb Premium , Navigointi|2016|21 000|18 980 €|08-2021",2016,21 000,18 980 €,08-2021
"Toyota Auris (1.8) 1.8 Hybrid Premium | Rahoitustarjous korko 1,9 % + kulut|2016|79 000|17 500 €|08-2021",2016,79 000,17 500 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active ** Suomi-auto / Toyota Approved Turva 12kk ilman km rajaa **|2016|43 000|19 890 €|08-2021",2016,43 000,19 890 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active (MY16)|2016|113 000|14 500 €|08-2021",2016,113 000,14 500 €,08-2021
"Toyota Auris (1.2) 1,2 T Active Plus paketilla|2016|89 000|15 250 €|08-2021",2016,89 000,15 250 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active**Rahoituskorko nyt 0,86% + kulut Huoltorahalla**|2016|77 000|18 800 €|08-2021",2016,77 000,18 800 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active - Tulossa myyntiin Tampereelle. Kysy lisää myyjältä!|2016|115 000|16 500 €|08-2021",2016,115 000,16 500 €,08-2021
"Toyota Auris (1.2) Touring Sports 1,2 T Active|2016|113 000|15 900 €|10-2021",2016,113 000,15 900 €,10-2021
"Toyota Auris (1.2) Touring Sports 1,2 T Active* Lohkolämmitin* Led-ajovalot* Navi* P-Kamera* Kaistavahti*|2016|111 000|14 900 €|09-2021",2016,111 000,14 900 €,09-2021
"Toyota Auris (1.8) 1,8 Hybrid Active Aut // Automaattinen ilmastointi / Peruutuskamera / Merkkihuoltokirja //|2016|65 000|16 980 €|09-2021",2016,65 000,16 980 €,09-2021
"Toyota Auris (1.8) 1,8 Hybrid Active|2016|104 000|16 880 €|08-2021",2016,104 000,16 880 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium ** Suomi-auto / Merkkihuollettu / Huippuvarusteltu / Juuri saapunut! **|2016|127 000|17 900 €|09-2021",2016,127 000,17 900 €,09-2021
"Toyota Auris (1.8) 1,8 Hybrid Active ** Suomi-auto / Navi,Kamera ym. **|2016|101 000|16 700 €|08-2021",2016,101 000,16 700 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active #SUOMI-AUTO #LED #KAMERA #BLUETOOTH|2016|125 000|14 800 €|08-2021",2016,125 000,14 800 €,08-2021
"Toyota Auris (1.2) 1,2 Turbo Active Plus **APPROVED / KAMERA / NAVI / KOUKKU**|2016|56 000|16 990 €|09-2021",2016,56 000,16 990 €,09-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium Business*Suomi-auto / Panorama / Navi,Kamera / Toyota Turva 12kk*|2016|109 000|18 490 €|09-2021",2016,109 000,18 490 €,09-2021
Toyota Auris (1.2)|2016|62 239|16 900 €|08-2021,2016,62 239,16 900 €,08-2021
"Toyota Auris (1.8) 1,8 Hybrid Premium / Merkkihuollettu Suomi-auto / Nahkapenkit / LED-valot / Navigointi / Lohko & Sisäpistoke|2016|77 000|17 990 €|08-2021",2016,77 000,17 990 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active / Kahdet renkaat aluilla / Täyd. huoltokirja / Lohko+sisäpistoke|2016|122 000|15 990 €|09-2021",2016,122 000,15 990 €,09-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Business / Navi / Tutka edessä ja takana / Lohko-sisäpistoke|2016|66 000|17 890 €|08-2021",2016,66 000,17 890 €,08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active / Navi / Vakionopeudensäädin / Peruutuskamera /|2016|67 523|18 790 €|09-2021",2016,67 523,18 790 €,09-2021
"Toyota Auris (1.8) 1,8 Hybrid Active / Vakionopeudensäädin / Peruutuskamera / Kaistavahti|2016|98 500|17 880 €(sis. ALV)|08-2021",2016,98 500,17 880 €(sis. ALV),08-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active|2016|90 000|17 400 €|09-2021",2016,90 000,17 400 €,09-2021
"Toyota Auris (1.8) 1,8 Hybrid Active|2016|51 600|16 800 €|08-2021",2016,51 600,16 800 €,08-2021
Toyota Auris (1.2)|2016|74 000|14 900 €|09-2021,2016,74 000,14 900 €,09-2021
"Toyota Auris (1.2) Touring Sports 1,2 T Active - Juuri katsastettu, Suomiauto, Peruutuskamera, Vetokoukku, Navi, Bixenon-valot!|2016|60 000|16 800 €|08-2021",2016,60 000,16 800 €,08-2021
"Toyota Auris (1.8) 1,8 Hybrid Life // Lohkolämmitin / Bluetooth //|2016|104 000|16 890 €|09-2021",2016,104 000,16 890 €,09-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium Bus. -VÄHÄN AJETTU-|2016|52 000|22 900 €(sis. ALV)|10-2021",2016,52 000,22 900 €(sis. ALV),10-2021
Toyota Auris (1.2)|2016|79 000|17 500 €|09-2021,2016,79 000,17 500 €,09-2021
"Toyota Auris (1.8) 1,8 Hybrid Active   PÖRHÖ-TAKUU JA TOIMITUS KOTIIN VELOITUKSETTA|2016|97 000|17 900 €|10-2021",2016,97 000,17 900 €,10-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium|2016|70 000|19 880 €|09-2021",2016,70 000,19 880 €,09-2021
Toyota Auris (1.8) / Kamera + Tutkat / Navi / Puoli-nahat /|2016|89 000|17 890 €|09-2021,2016,89 000,17 890 €,09-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active|2016|39 000|19 980 €|09-2021",2016,39 000,19 980 €,09-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active ** Navi / Vetokoukku / Lohkol. / Toyota Approved turva 12kk **|2016|103 000|16 980 €|09-2021",2016,103 000,16 980 €,09-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium|2016|97 000|18 790 €|09-2021",2016,97 000,18 790 €,09-2021
Toyota Auris (1.8)|2016|160 000|14 800 €|09-2021,2016,160 000,14 800 €,09-2021
"Toyota Auris (1.2) Touring Sports 1,2 T Active - Merkkiliikkeen huoltokirja / Vähän ajettu / Peruutuskamera|2016|75 000|16 800 €|09-2021",2016,75 000,16 800 €,09-2021
"Toyota Auris (1.2) Touring Sports 1,2 T Turbo Edition ** Vähän ajettu Suomi-auto!  **|2016|42 000|16 990 €|09-2021",2016,42 000,16 990 €,09-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium Business** Suomi-auto / Lasikatto /  Toyota Approved turva 12kk **|2016|61 000|20 890 €|09-2021",2016,61 000,20 890 €,09-2021
"Toyota Auris (1.8) 1,8 Sports Hybrid Business / 2-omistajaa, Suomi auto, P-kamera,Navi, LED ajovalot /|2016|107 000|16 700 €|09-2021",2016,107 000,16 700 €,09-2021
"Toyota Auris (1.8) 1,8 Hybrid Edition-S / Peruutuskamera / Kaistavahti / Vakkari /|2016|39 000|18 160 €|09-2021",2016,39 000,18 160 €,09-2021
Toyota Auris (1.8)|2016|72 000|18 900 €|09-2021,2016,72 000,18 900 €,09-2021
Toyota Auris (1.2)|2016|105 000|14 900 €|09-2021,2016,105 000,14 900 €,09-2021
"Toyota Auris (1.2) Touring Sports 1,2 T // Peruutuskamera / Liikennemerkkitunnistus / Kaistavahti //|2016|49 000|17 490 €|11-2021",2016,49 000,17 490 €,11-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active *** Halpa rahoitus 0,99%|2016|80 000|17 900 €|09-2021",2016,80 000,17 900 €,09-2021
"Toyota Auris (1.2) Touring Sports 1,2 T Active (MY16)|2016|39 000|18 800 €|10-2021",2016,39 000,18 800 €,10-2021
Merkki & Malli|Vuosi|Mittarilukema|Hinta|Myyntipvm,Vuosi,Mittarilukema,Hinta,Myyntipvm
Toyota Auris (1.8)|2016|60 000|18 600 €|09-2021,2016,60 000,18 600 €,09-2021
Toyota Auris (1.8) / Navi / Cruise / Puolinahat|2016|57 000|17 890 €|09-2021,2016,57 000,17 890 €,09-2021
"Toyota Auris (1.8) Toyota AURIS 1,8 Hybrid Active|2016|47 000|18 950 €|09-2021",2016,47 000,18 950 €,09-2021
"Toyota Auris (1.8) EDITION S. mm.  LDA ,AHB,  RSA, Vetokoukku, Navi, Lohkolämmitin, peruutuskamera.|2016|23 000|17 990 €|10-2021",2016,23 000,17 990 €,10-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium ** 2-om Suomi-auto / Lasikatto / P-kamera / LED / Smart Key / Nahat **|2016|126 000|17 900 €|09-2021",2016,126 000,17 900 €,09-2021
"Toyota Auris (1.2) Touring Sports 1,2 T Active Multidrive S **Vetokoukku, tutkat**|2016|75 000|17 400 €|09-2021",2016,75 000,17 400 €,09-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active Style + Plus-paketti. Navigointi, P-kamera, Avaimeton käyttö|2016|135 000|15 880 €|09-2021",2016,135 000,15 880 €,09-2021
"Toyota Auris (1.2) 1,2 T Active Multidrive S / Siisti / Lohko / Bluetooth-audio /|2016|40 000|18 490 €|11-2021",2016,40 000,18 490 €,11-2021
Toyota Auris (1.8) 1.8 HYBRID ACTIVE EDITION TOURING SPORTS *TODELLA SIISTI*|2016|93 700|17 890 €|09-2021,2016,93 700,17 890 €,09-2021
Toyota Auris (1.6)|2016|62 000|16 900 €|10-2021,2016,62 000,16 900 €,10-2021
Toyota Auris (1.8)|2016|105 000|16 900 €|09-2021,2016,105 000,16 900 €,09-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium Busin - Upea yksilö - Paras varustetaso - Kotiintoimitus 0e!|2016|107 000|19 850 €|10-2021",2016,107 000,19 850 €,10-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Business *Peruutuskameta *Juuri tullut!|2016|60 000|17 900 €|09-2021",2016,60 000,17 900 €,09-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Business *Peruutuskamera *Juuri tullut!|2016|59 000|17 900 €|09-2021",2016,59 000,17 900 €,09-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Business *Peruutuskameta *Juuri tullut!|2016|60 000|17 900 €|09-2021",2016,60 000,17 900 €,09-2021
"Toyota Auris (1.2) Touring Sports 1,2 T Active - Navigointi, BI-LED -ajovalot, pysäköintitutkat edessä ja takana, peruutuskamera!|2016|115 000|15 300 €|10-2021",2016,115 000,15 300 €,10-2021
Toyota Auris (1.8) 1.8 Hybrid Executive** Webasto- Vetokoukku- Navigointi- Peruutuskamera** **** Tähän autoon 12kk maksuton lisäturva – Toy|2016|56 000|19 480 €|09-2021,2016,56 000,19 480 €,09-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active - **Korkotarjous alk. 1,99%+kulut/max48kk**Toimitusmahdollisuus kok|2016|194 300|14 290 €|10-2021",2016,194 300,14 290 €,10-2021
"Toyota Auris (1.2) Touring Sports 1,2 T Active|2016|49 800|17 700 €|10-2021",2016,49 800,17 700 €,10-2021
"Toyota Auris (1.2) 1,2 T Active - Katso Automessutarjoukset rinta-jouppi.com|2016|36 000|16 800 €|10-2021",2016,36 000,16 800 €,10-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium Business*Suomi-auto,Lasikatto,V.koukku,Toyota Approved turva 12kk*|2016|116 000|18 980 €|09-2021",2016,116 000,18 980 €,09-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium ** Suomi-auto / Merkkihuollettu / Huippuvarusteltu / Juuri saapunut! **|2016|127 000|17 900 €|09-2021",2016,127 000,17 900 €,09-2021
Toyota Auris (1.2)|2016|123 000|14 700 €|10-2021,2016,123 000,14 700 €,10-2021
"Toyota Auris (1.8) 1,8 Hybrid Premium ** 1-Omist. Suomi-auto Toyota Approved Turva 12kk**|2016|35 000|19 980 €|09-2021",2016,35 000,19 980 €,09-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active|2016|149 000|14 900 €|10-2021",2016,149 000,14 900 €,10-2021
"Toyota Auris (1.2) #Juuri huollettu 09/21, #kamera, #vetokoukku|2016|Ei ilmoitettu|14 690 €|10-2021",2016,Ei ilmoitettu,14 690 €,10-2021
"Toyota Auris (1.2) Touring Sports 1,2 T Active / JUURI HUOLLETTU / ***  Kotiinkuljetus mahdollisuus, kysy lisää myyjältä.|2016|123 000|14 790 €|11-2021",2016,123 000,14 790 €,11-2021
Toyota Auris (1.8) Auris|2016|76 000|17 000 €|09-2021,2016,76 000,17 000 €,09-2021
Toyota Auris (1.8)|2016|72 000|16 800 €|10-2021,2016,72 000,16 800 €,10-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Style / Suomi-Auto / Merkkihuollot / Helmiäisväri / Lasikatto / 2x hienot renkaat /|2016|172 000|15 900 €|10-2021",2016,172 000,15 900 €,10-2021
"Toyota Auris (1.8) 1,8 Hybrid Style / Lasikatto / Navi / Xenon / Lohko /|2016|76 000|18 690 €|10-2021",2016,76 000,18 690 €,10-2021
"Toyota Auris (1.8) 1,8 Hybrid Lounge / KORKOKAMPANJA 0%!!! / Plus-paketti / Navigointi / Vakkari / Peruutuskamera / 2x renkaat|2016|35 000|19 999 €|11-2021",2016,35 000,19 999 €,11-2021
Toyota Auris (1.8) Touring Sports 1.8 Hybrid Premium /Kovat varusteet! /Merkkihuollettu /Tutkat|2016|76 000|17 990 €|10-2021,2016,76 000,17 990 €,10-2021
Toyota Auris (1.8)|2016|61 000|20 990 €|10-2021,2016,61 000,20 990 €,10-2021
"Toyota Auris (1.8) 1,8 Hybrid Active ** Suomiauto / P-Kamera / LDA / Navi / Tutkat / LED **|2016|45 000|18 870 €|10-2021",2016,45 000,18 870 €,10-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active / Täydellinen huoltohistoria / 1-omistaja / Kamera|2016|143 000|13 990 €|10-2021",2016,143 000,13 990 €,10-2021
"Toyota Auris (1.8) 1,8 Hybrid Active - Huippuedullinen rahoitus ja 1000€ S-bonuskirjaus! Rah.72 kk ilman käsirahaa!|2016|167 000|14 490 €|10-2021",2016,167 000,14 490 €,10-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Style** Lasikatto, Navigaattori, 1 om., Täydellinen merkkihuoltokirja**|2016|86 000|16 900 €|10-2021",2016,86 000,16 900 €,10-2021
Toyota Auris (1.8) Touring Sports 1.8 Hybrid Executive // Vetokoukku / Lasikatto / LED-ajovalot / Pysäköintiavustin //|2016|92 900|18 690 €|11-2021,2016,92 900,18 690 €,11-2021
"Toyota Auris (1.2) Touring Sports 1,2 T Active - **Korkotarjous alk. 1,99%+kulut/max48kk**Toimitusmahdollisuus koko Suomeen** -|2016|94 412|15 490 €|10-2021",2016,94 412,15 490 €,10-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium ** Suomi-auto / Avaimeton käyttö / Navi / Pkamera / LED / Pysäköintiavustin **|2016|76 000|20 790 €|10-2021",2016,76 000,20 790 €,10-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active / SUOMI-auto / Navi / P-Kamera / Käsiraha alk. 0e! /|2016|136 000|17 890 €|10-2021",2016,136 000,17 890 €,10-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active|2016|113 000|16 600 €|10-2021",2016,113 000,16 600 €,10-2021
Toyota Auris (1.2)|2016|71 000|16 890 €|11-2021,2016,71 000,16 890 €,11-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium ** Suomi-auto / Lasikatto / Helmiäsiväri ym.ym. Hieno **|2016|77 000|20 990 €|10-2021",2016,77 000,20 990 €,10-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active / SUOMI-AUTO / Merkkihuollettu! / P-Kamera / Navi / 2x Renkaat / Vakkari / Vasta  /|2016|67 000|18 400 €|11-2021",2016,67 000,18 400 €,11-2021
"Toyota Auris (1.8) 1,8 Hybrid Active / Juuri huollettu / Peruutuskamera / Navi / Kaistavahti /|2016|105 000|16 880 €|10-2021",2016,105 000,16 880 €,10-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active ** Merkkihuollot / 1-Om. Suomi-auto / P-kamera / Navi / Koukku **|2016|69 000|18 900 €|10-2021",2016,69 000,18 900 €,10-2021
"Toyota Auris (1.2) 1,2 T Active Multidrive S ** 1-Omist. Suomi-auto / Toyota Approved lisäturva 12kk ilman km rajaa **|2016|9 000|19 890 €|10-2021",2016,9 000,19 890 €,10-2021
"Toyota Auris (1.2) Touring Sports 1,2 T Active Multidrive S ***  Kotiinkuljetus mahdollisuus, kysy lisää myyjältä.|2016|46 000|18 490 €|10-2021",2016,46 000,18 490 €,10-2021
Merkki & Malli|Vuosi|Mittarilukema|Hinta|Myyntipvm,Vuosi,Mittarilukema,Hinta,Myyntipvm
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Business / Suomi-auto / P-Kamera / Navi / Käsiraha alk.0€|2016|50 000|20 670 €|10-2021",2016,50 000,20 670 €,10-2021
"Toyota Auris (1.2) Touring Sports 1,2 T Active *Toyota Approved vaihtoautoturva*|2016|64 000|16 900 €|10-2021",2016,64 000,16 900 €,10-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active|2016|55 000|18 980 €|10-2021",2016,55 000,18 980 €,10-2021
"Toyota Auris (1.8) 1,8 Hybrid Active, Smart Start, Toyota Touch, Kamera, Pysäköintiavustin|2016|81 000|15 990 €|10-2021",2016,81 000,15 990 €,10-2021
"Toyota Auris (1.8) 1,8 Hybrid Active / Navi / Kamera / Bluetooth / Suomi-auto / Koukku /|2016|60 000|17 900 €|11-2021",2016,60 000,17 900 €,11-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active|2016|74 000|19 900 €|10-2021",2016,74 000,19 900 €,10-2021
Toyota Auris (1.2)|2016|145 000|13 900 €|11-2021,2016,145 000,13 900 €,11-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active **RUSKAKAMPANJA 0,99% KORKO**|2016|115 000|17 990 €|10-2021",2016,115 000,17 990 €,10-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active / Vakkari / Peruutuskamera/ BT-audio //|2016|82 000|18 890 €|11-2021",2016,82 000,18 890 €,11-2021
"Toyota Auris (1.2) Touring Sports 1,2 T Turbo Edition|2016|46 987|16 980 €|10-2021",2016,46 987,16 980 €,10-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active|2016|93 000|17 900 €|10-2021",2016,93 000,17 900 €,10-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium // Navi / Puolinahka / P-kamera / Tutkat / Vakkari //|2016|86 000|20 790 €|10-2021",2016,86 000,20 790 €,10-2021
"Toyota Auris (1.2) Touring Sports 1,2 T Active Facelift *NAVI, KOUKKU, BILED, BT-AUDIO, SUOMI-AUTO, AAC* *** J. autotur|2016|123 000|15 400 €|10-2021",2016,123 000,15 400 €,10-2021
Toyota Auris (1.8)|2016|99 000|16 900 €|10-2021,2016,99 000,16 900 €,10-2021
"Toyota Auris (1.8) 1,8 Hybrid Active ** Kaistavahti / P-kamera / Navi / Merkkihuollettu / Avaimeton käynnistys **|2016|104 000|16 900 €|11-2021",2016,104 000,16 900 €,11-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active / Peruutuskamera / Bluetooth / Lämpöpaketti!|2016|101 000|19 290 €|11-2021",2016,101 000,19 290 €,11-2021
"Toyota Auris (1.8) *TALOUDELLINEN* 1.8 hybrid touring sport *P-Kamera, Puoli-Nahat*
Tarkastettuna Rahoituksella Kotiin Toimitettuna|2016|140 000|16 490 €|11-2021",2016,140 000,16 490 €,11-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Design Edition // Vakkari / BT-audio / Peruutuskamera //|2016|82 000|18 880 €|11-2021",2016,82 000,18 880 €,11-2021
"Toyota Auris (1.8) 1,8 Hybrid Active 5ov|2016|80 000|16 790 €|11-2021",2016,80 000,16 790 €,11-2021
Toyota Auris (1.2)|2016|46 000|18 500 €|11-2021,2016,46 000,18 500 €,11-2021
"Toyota Auris (1.6) Touring Sports 1,6 D-4D Premium // Webasto / Navi / Peruutuskamera / Vakkari //|2016|150 000|12 980 €|11-2021",2016,150 000,12 980 €,11-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Business ** Auto. Pitkät / LED / P-Kamera / Koukku / Lohkolämmitin **|2016|68 000|18 900 €|11-2021",2016,68 000,18 900 €,11-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active ***  Kotiinkuljetus mahdollisuus, kysy lisää myyjältä.|2016|73 000|17 490 €|11-2021",2016,73 000,17 490 €,11-2021
"Toyota Auris (1.8) 1,8 Hybrid Style // Lasikatto / Vetokoukku / Peruutuskamera & Keyless! Huippuvarusteltu yksilö!|2016|120 000|17 990 €|11-2021",2016,120 000,17 990 €,11-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active** 
Suomi-auto / Toyota Approved lisäturva 12kk ilman km rajaa **|2016|118 000|16 990 €|11-2021",2016,118 000,16 990 €,11-2021
Toyota Auris (1.8)|2016|82 000|19 500 €|11-2021,2016,82 000,19 500 €,11-2021
"Toyota Auris (1.2) 1,2 T Active Multidrive S - 1-Omistaja, Peruutuskamera, Navi, ym!|2016|58 000|18 490 €|11-2021",2016,58 000,18 490 €,11-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active|2016|65 000|17 900 €|11-2021",2016,65 000,17 900 €,11-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium Business / Suomi-auto / LED-ajovalot / Navi / Keyless go / Panoraamakatto|2016|83 000|20 450 €|11-2021",2016,83 000,20 450 €,11-2021
"Toyota Auris (1.8) 1,8 Hybrid Active / 1-OMISTAJA / NAVI / MERKKIHUOLLETTU / PERUUTUSKAMERA|2016|30 000|19 490 €|11-2021",2016,30 000,19 490 €,11-2021
"Toyota Auris (1.2) 1,2 T Active Multidrive S - 1-Omistaja, Peruutuskamera, Navi|2016|58 000|18 490 €|11-2021",2016,58 000,18 490 €,11-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Style* 1-Omist. Suomi-auto / Toyota Approved lisäturva 12kk sis.hintaan *|2016|83 000|18 990 €|11-2021",2016,83 000,18 990 €,11-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium | Rahoitustarjous 2,9 % + kulut|2016|88 500|18 800 €|11-2021",2016,88 500,18 800 €,11-2021
"Toyota Auris (1.8) 1,8 Hybrid Active *LED-ajovalot, Merkkihuollettu 1om.  Suomiauto*|2016|96 000|16 990 €|11-2021",2016,96 000,16 990 €,11-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Premium *** J. autoturva saatavilla, J. kotiintoimitus|2016|75 000|18 900 €|11-2021",2016,75 000,18 900 €,11-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active|2016|85 000|18 900 €|11-2021",2016,85 000,18 900 €,11-2021
Toyota Auris (1.8)|2016|163 000|13 990 €|11-2021,2016,163 000,13 990 €,11-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active *** J. autoturva saatavilla, J. kotiintoimitus, lahjakortti kaupan|2016|68 000|21 400 €|11-2021",2016,68 000,21 400 €,11-2021
"Toyota Auris (1.8) Touring Sports 1,8 Hybrid Active|2016|65 000|17 900 €|11-2021",2016,65 000,17 900 €,11-2021
"Toyota Auris (1.2) 1,2 T Active Multidrive S ** Suomi-auto / Toyota Approved turva 12kk ilman km rajaa sis.hintaan **|2016|56 000|17 990 €|11-2021",2016,56 000,17 990 €,11-2021
Merkki & Malli|Vuosi|Mittarilukema|Hinta|Myyntipvm,Vuosi,Mittarilukema,Hinta,Myyntipvm
"Toyota Auris (1.8) 1,8 Hybrid Active Edition 5ov (MY15)|2015|21 000|20 000 €|00-0000",2015,21 000,20 000 €,00-0000
"Toyota Auris (1.6) 1,6 Valvematic Active Edition A 5ov (15|2015|37 000|18 500 €|00-0000",2015,37 000,18 500 €,00-0000
Toyota Auris (1.8)|2015|37 000|17 400 €|00-0000,2015,37 000,17 400 €,00-0000
"Toyota Auris (1.4) 1.4 D-4D DPF Life   NETTO TARJOUS ! Hieno. Suomi, Eberi, 3,7 l. maantieajossa !|2015|73 000|10 990 €(sis. ALV)|06-2021",2015,73 000,10 990 €(sis. ALV),06-2021
"Toyota Auris (1.2) Touring Sports 1,2T Active Multidrive S Aut -navi-kamera|2015|35 000|19 535 €|08-2021",2015,35 000,19 535 €,08-2021
Toyota Auris (1.6)|2015|200 000|9 490 €|08-2021,2015,200 000,9 490 €,08-2021
